,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,significant_adj_new
0,2,ACE,14.31655678577863,0.31,False,0.999999999951433,False,283.9034527013915,290.8677013028935,False
1,2,ACHE,2.0283270807166787,0.83,False,1.0,False,267.0119346400249,269.3728948852223,False
2,2,ADAMTS20,5.685793840720123,0.55,False,1.0,False,249.63597708015385,230.9635130054768,False
3,2,ARHGAP20,0.6936041312224575,0.91,False,1.0,False,263.60863384830753,263.9010162512818,False
4,2,ARID1B,3.59946215951112,0.55,False,1.0,False,193.02623703756385,119.83036460150576,False
5,2,ATM,2.8929349315862396,0.73,False,1.0,False,240.1971334526489,214.87868465960076,False
6,2,ATP5C1,61.71688949487975,0.01,True,0.5993153470484591,False,294.74234632656646,265.1451558441424,False (lost)
7,2,ATXN7,2.446468100432753,0.77,False,1.0,False,233.5718888758949,202.07466233724625,False
8,2,BCL2,14.608503777314525,0.23,False,0.9999999932805734,False,278.209640275736,279.18812946004664,False
9,2,BCL2L1,13.08690475586235,0.13,False,0.9999890205972899,False,188.9451441484989,102.18073622702465,False
10,2,BDH1,5.825046273998737,0.46,False,0.9999999999999997,False,195.9187316700308,123.3897697519521,False
11,2,BDNF,0.47674109252153585,0.93,False,1.0,False,242.62633239078033,222.15327637492834,False
12,2,BMPER,1.2191065782848796,0.81,False,1.0,False,245.98932856276576,228.13690323313585,False
13,2,C6orf203,6.186152645105437,0.45,False,0.9999999999999996,False,218.6131750039909,168.41755004876555,False
14,2,CASP3,2.51223559934283,0.72,False,1.0,False,214.53102248191163,163.92716205036965,False
15,2,CCDC85C,0.5890794394513819,0.96,False,1.0,False,234.54010667510423,205.86848659664628,False
16,2,CCR5,0.9807212764598034,0.86,False,1.0,False,261.54037669499934,259.4773847994281,False
17,2,CDC5L,2.693614464231871,0.71,False,1.0,False,242.49853720950918,219.68081264067573,False
18,2,CDC42EP3,0.2410829676861681,0.98,False,1.0,False,259.67806412710513,256.4923979724133,False
19,2,CH25H,3.3170254088065576,0.74,False,1.0,False,293.55757043413996,321.1754681453626,False
20,2,CIC,12.969055362316283,0.22,False,0.9999999896485641,False,273.4095111924951,271.2273197085631,False
21,2,CLRN2,6.445204687237151,0.47,False,0.9999999999999997,False,288.55541078038095,308.04296955941396,False
22,2,CPS1,14.722909704247854,0.31,False,0.999999999951433,False,287.67420389026273,298.0028507621668,False
23,2,CSMD1,4.36126609493266,0.67,False,1.0,False,222.82950118173557,178.67508895442765,False
24,2,CYCS,2.977040444545935,0.68,False,1.0,False,259.74786308376093,253.89603840886517,False
25,2,DAPL1,5.950401789024397,0.35,False,0.9999999999974845,False,233.50629924346805,198.4395493838009,False
26,2,DDIT4,35.174890553346984,0.01,True,0.5993153470484591,False,196.10028540397437,94.40303294049095,False
27,2,EFNA5,15.01950154812738,0.22,False,0.9999999896485641,False,310.037010142947,342.4318714236558,False
28,2,EGR2,2.1236485741911793,0.88,False,1.0,False,259.69372766082,254.64115943333803,False
29,2,EPC2,1.7877341054107205,0.76,False,1.0,False,253.9926788748833,243.5749763302451,False
30,2,FAM171A2,2.4877935658212778,0.78,False,1.0,False,232.73400525508802,200.357569630244,False
31,2,FEZF2,39.73538988726665,0.01,True,0.5993153470484591,False,249.70464821907808,197.0512592367787,False
32,2,FGD4,2.4994380238162535,0.65,False,1.0,False,185.80005015398166,106.47801497003627,False
33,2,FMNL1,6.129535740605263,0.5,False,1.0,False,199.8508527769174,130.94952249911879,False
34,2,FRMD4A,1.934630726437888,0.81,False,1.0,False,248.50303692287534,232.448795805202,False
35,2,GABRG3,6.251630545137971,0.55,False,1.0,False,238.31317110934788,207.752064359447,False
36,2,GBX2,53.8330866257773,0.0,True,0.0,True,266.9885938756615,217.5214538114349,True
37,2,GDI1,12.29437132692675,0.23,False,0.9999999932805734,False,228.19101465077148,181.46501066050544,False
38,2,GIGYF2,2.425796789428489,0.81,False,1.0,False,263.47618850289064,261.903932902242,False
39,2,GLIS3,3.93790566803699,0.69,False,1.0,False,238.45619485988038,210.351836737613,False
40,2,GPR156,18.31994058583774,0.19,False,0.9999999101855006,False,247.7388636265486,214.53513935314865,False
41,2,GRID2,0.6809166448220481,0.84,False,1.0,False,208.26453538299967,153.2255068070665,False
42,2,GSTP1,0.9975594660924685,0.87,False,1.0,False,250.5491503111139,237.4780938420245,False
43,2,GSX2,153.76953036896788,0.0,True,0.0,True,320.9241675277682,225.45615737245768,True
44,2,HDAC9,4.449673898758476,0.55,False,1.0,False,216.49709776857384,165.92187432427838,False
45,2,HECW1,76.72470213677752,0.0,True,0.0,True,305.92035297151364,272.49335649213896,True
46,2,HMGA2,0.8694160306023946,0.88,False,1.0,False,235.755974721028,208.01988609734278,False
47,2,HNRNPA2B1,0.6066192107975326,0.97,False,1.0,False,214.80154590213075,166.37382527935318,False
48,2,IGF1R,0.24530291801784188,0.96,False,1.0,False,260.872856719081,258.8777632060334,False
49,2,INSR,92.7542268286158,0.0,True,0.0,True,329.55299090680285,303.7291076708791,True
50,2,JPH3,14.084228021347656,0.15,False,0.9999973448128877,False,230.52393420859875,184.34099308173907,False
51,2,KSR2,52.4529642814465,0.01,True,0.5993153470484591,False,360.5836538756913,406.09169615582533,False
52,2,LOXHD1,10.17861376521654,0.23,False,0.9999999932805734,False,207.98319206516533,143.16512305100332,False
53,2,LTF,1.0614315453690892,0.92,False,1.0,False,242.96344842541725,222.2428179913546,False
54,2,MAOA,0.4489989935412382,0.96,False,1.0,False,248.92962266148982,234.78759901532763,False
55,2,MEF2C,17.527611330258367,0.09,False,0.9996373589571375,False,207.77772802463892,135.4051974049087,False
56,2,MEGF6,3.2972818133986834,0.66,False,1.0,False,215.2315612382428,164.54319334897608,False
57,2,MEGF10,22.053723253355145,0.06,False,0.9954067163727358,False,195.1248623808637,105.57335419426148,False
58,2,NOP56,3.2264840521982023,0.68,False,1.0,False,233.99456150117348,202.13999163603796,False
