,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,significant_adj_new
0,0.0027962028188198707,control,0.0,0.0,True,0.0,control,0.7672369253999499,0.7672369253999499,3.1491227,control
1,0.0027962028188198707,crizotinib,0.0012205690367068645,0.28,False,0.28,False,0.7205140769555576,0.6725706594744584,4.5202427,False (lost)
2,0.0027962028188198707,osimertinib,0.00364462201267568,0.0,True,0.0,True,0.7268583651939337,0.6828351829752406,3.9844804,True
3,0.0027962028188198707,osimertinib+crizotinib,0.0032866888947072903,0.0,True,0.0,True,0.7409825833802985,0.7114415524659399,2.9446692,True
4,0.02507208781817638,control,0.0,0.0,True,0.0,control,5.280062566415757,5.280062566415757,28.492579,control
5,0.02507208781817638,crizotinib,0.013512139860425876,0.01,True,0.01,True,5.017347924717751,4.74112114315932,39.974358,True
6,0.02507208781817638,osimertinib,0.18243329691449528,0.0,True,0.0,True,5.085960604301797,4.709425345273337,35.536438,True
7,0.02507208781817638,osimertinib+crizotinib,0.19387552959874021,0.0,True,0.0,True,5.283083662344733,5.092229228674969,26.89676,True
8,0.06912625135579575,control,0.0,0.0,True,0.0,control,12.962737286955111,12.962737286955111,78.67814,control
9,0.06912625135579575,crizotinib,0.0653800958326265,0.0,True,0.0,True,12.35976542471831,11.691413466648882,110.050606,True
10,0.06912625135579575,osimertinib,1.0734893698737,0.0,True,0.0,True,12.684023486198594,11.33182031556838,97.82119,True
11,0.06912625135579575,osimertinib+crizotinib,1.3309793702484836,0.0,True,0.0,True,13.236170152337253,12.178623647470912,74.35493,True
12,0.1339745962155613,control,0.0,0.0,True,0.0,control,21.293713055581758,21.293713055581758,152.249,control
13,0.1339745962155613,crizotinib,0.18744045628010753,0.0,True,0.0,True,20.598726617629328,19.71629972339679,212.87314,True
14,0.1339745962155613,osimertinib,3.0507940701014356,0.0,True,0.0,True,21.45859893006101,18.572690734438822,189.67813,True
15,0.1339745962155613,osimertinib+crizotinib,3.994306268583532,0.0,True,0.0,True,22.576972923916284,19.865926523667277,144.67476,True
16,0.2181685175319702,control,0.0,0.0,True,0.0,control,29.45212795906941,29.45212795906941,247.72064,control
17,0.2181685175319702,crizotinib,0.37265777336440564,0.0,True,0.0,True,29.01419113748301,28.203596542532203,346.695,True
18,0.2181685175319702,osimertinib,6.19901423506521,0.0,True,0.0,True,30.855031697247096,26.05892120035958,309.26248,True
19,0.2181685175319702,osimertinib+crizotinib,8.256509809374467,0.0,True,0.0,True,32.63148252875779,27.554327289071704,235.36977,True
20,0.31982726222908053,control,0.0,0.0,True,0.0,control,37.38646412173615,37.38646412173615,363.38528,control
21,0.31982726222908053,crizotinib,0.6310492891342108,0.0,True,0.0,True,37.68634917841746,37.35518494596456,508.13968,True
22,0.31982726222908053,osimertinib,10.56705124501812,0.0,True,0.0,True,40.954489088414306,33.955462810074444,453.15588,True
23,0.31982726222908053,osimertinib+crizotinib,14.054767548146074,0.0,True,0.0,True,43.38530840994498,35.329385150007745,345.12347,True
24,0.43667994193637794,control,0.0,0.0,True,0.0,control,45.07301051416182,45.07301051416182,496.37247,control
25,0.43667994193637794,crizotinib,0.9950750762239764,0.0,True,0.0,True,46.3790002099246,46.6899148294634,693.9123,True
26,0.43667994193637794,osimertinib,16.171252074016238,0.0,True,0.0,True,51.77442527053051,42.30458795288291,618.78204,True
27,0.43667994193637794,osimertinib+crizotinib,21.577319822868034,0.0,True,0.0,True,54.916763490574354,43.18319664411886,470.81982,True
28,0.5661162608824419,control,0.0,0.0,True,0.0,control,52.9039243003734,52.9039243003734,643.3468,control
29,0.5661162608824419,crizotinib,1.4107021069748598,0.0,True,0.0,True,55.708290914987465,57.10195542262667,899.5351,True
30,0.5661162608824419,osimertinib,22.65537836477629,0.0,True,0.0,True,63.56256513827664,51.565827611403584,802.45544,True
31,0.5661162608824419,osimertinib+crizotinib,30.59649146904389,0.0,True,0.0,True,67.35932340332839,51.2182310372395,610.3306,True
32,0.7052448255890957,control,0.0,0.0,True,0.0,control,60.64665989690259,60.64665989690259,801.58704,control
33,0.7052448255890957,crizotinib,1.958014565303415,0.0,True,0.0,True,65.24980181544247,67.89492916867893,1120.6276,True
34,0.7052448255890957,osimertinib,29.746150551462122,0.0,True,0.0,True,75.71157311968956,61.03033579101443,999.3489,True
35,0.7052448255890957,osimertinib+crizotinib,40.45338617696173,0.0,True,0.0,True,80.31814023380787,59.536234393751414,760.4892,True
36,0.8509577338238256,control,0.0,0.0,True,0.0,control,68.64581880639888,68.64581880639888,967.04114,control
37,0.8509577338238256,crizotinib,2.539656534094064,0.0,True,0.0,True,75.25376124006628,79.32204713963962,1352.5182,True
38,0.8509577338238256,osimertinib,37.47804081888832,0.0,True,0.0,True,88.58143157181361,71.03900351834005,1205.8967,True
39,0.8509577338238256,osimertinib+crizotinib,51.054658077929645,0.0,True,0.0,True,93.77966940187433,67.85886191942014,917.35693,True
40,1.0,control,0.0,0.0,True,0.0,control,76.96701167241017,76.96701167241017,1136.8273,control
41,1.0,crizotinib,3.1372395324399918,0.0,True,0.0,True,85.42892176981475,90.75359233477934,1589.1025,True
42,1.0,osimertinib,45.50583924678112,0.0,True,0.0,True,102.0081858120053,81.54352070481936,1417.3495,True
43,1.0,osimertinib+crizotinib,62.19002253366878,0.0,True,0.0,True,107.7796511495874,76.40226809309584,1077.6775,True
