,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
control,0.0,0.0,0.0,0.0,True,0.0,True,-inf
IFNGR2g1,115.90655853256669,169.2669790147728,115.90655853256668,0.0,True,0.0,True,2.064108011062091
ATF2g1,13.844054444434164,23.58606605681473,13.844054444434164,1.0,False,1.0,False,1.141263298572887
IFNGR1g3,113.93771851205707,168.04003468791564,113.93771851205707,0.0,True,0.0,True,2.056667518898577
CD86g1,16.50412632739466,29.943915922328756,16.50412632739466,1.0,False,1.0,False,1.2175925391943998
IFNGR2g2,74.11335349861645,106.24747888826164,74.11335349861645,0.0,True,0.0,True,1.869896464771203
POU2F2g1,13.202970867636509,25.224923319452273,13.202970867636507,1.0,False,1.0,False,1.1206716650126185
JAK2g2,95.16742825192142,140.44044045902808,95.16742825192142,0.0,True,0.0,True,1.9784883333538
IFNGR1g2,66.98400443026236,101.77958659439912,66.98400443026236,0.0,True,0.0,True,1.825971106924088
TNFRSF14g1,7.063936625163933,21.70293984806176,7.063936625163933,1.0,False,1.0,False,0.849046794269249
MARCH8g4,9.142055103347502,21.774559886680095,9.142055103347502,1.0,False,1.0,False,0.9610438346526812
CMTM6g3,8.491764515961336,20.12622024722407,8.491764515961336,1.0,False,1.0,False,0.9289979422960614
TNFRSF14g3,6.727592260493623,21.67770031209602,6.727592260493623,1.0,False,1.0,False,0.8278596622809848
IRF1g4,97.20851975551415,124.53531702183182,97.20851975551416,0.0,True,0.0,True,1.9877043299536097
ETV7g2,9.544254884639201,24.402023346099668,9.5442548846392,1.0,False,1.0,False,0.9797420288930304
CAV1g3,11.370365212920603,22.722309082329843,11.370365212920603,1.0,False,1.0,False,1.0557744143279155
CD86g4,16.64053933387504,29.16574316574622,16.64053933387504,1.0,False,1.0,False,1.2211673980322293
IRF7g1,19.106316617137963,35.7316681484707,19.106316617137963,1.0,False,1.0,False,1.2811769703079126
IRF1g1,24.034643449003283,35.28656679168239,24.034643449003283,1.0,False,1.0,False,1.380837683806918
MARCH8g2,14.848454816064873,26.220969335459472,14.848454816064873,1.0,False,1.0,False,1.1716812617493888
NFKBIAg1,14.332297565697672,25.07586559015101,14.332297565697672,1.0,False,1.0,False,1.1563158163653366
IFNGR1g1,103.16934066841429,155.11549282506405,103.16934066841428,0.0,True,0.0,True,2.0135506550741527
ATF2g4,12.056729832644976,23.36473325511804,12.056729832644976,1.0,False,1.0,False,1.08122952934447
NFKBIAg2,16.302159582884997,29.780038367477573,16.302159582884997,1.0,False,1.0,False,1.212245140158861
IFNGR1g4,54.38060887003212,76.45949042471727,54.38060887003212,0.0,True,0.0,True,1.735444065837263
STAT1g3,131.50128139146614,227.88507970814283,131.50128139146614,0.0,True,0.0,True,2.1189299847537733
ETV7g1,12.052193630939712,24.51312858056906,12.052193630939712,1.0,False,1.0,False,1.0810661004468156
CD86g3,7.232326013237014,20.077300781632175,7.232326013237014,1.0,False,1.0,False,0.859277994701636
JAK2g1,89.51286320259447,130.29177404034385,89.51286320259447,0.0,True,0.0,True,1.9518854489080533
STAT2g2,22.225356860932663,42.04458987093551,22.225356860932663,1.0,False,1.0,False,1.346848742937622
PDCD1LG2g3,7.477639268085966,20.492614929019737,7.477639268085966,1.0,False,1.0,False,0.873764510342339
TNFRSF14g2,9.04165781113187,19.854904728508018,9.04165781113187,1.0,False,1.0,False,0.9562480667826252
SMAD4g2,98.54459035451555,122.43586812996125,98.54459035451556,0.0,True,0.0,True,1.993632788497077
IRF1g2,41.781386095973005,52.21122825588941,41.781386095973005,0.0,True,0.0,True,1.6209828435870166
CMTM6g1,8.832630297906121,23.247978388437673,8.832630297906121,1.0,False,1.0,False,0.9460900528144112
SMAD4g1,74.35025430057175,99.3894765831285,74.35025430057175,0.0,True,0.0,True,1.8712824582802483
ATF2g2,10.897555629489489,23.593524564751874,10.897555629489489,1.0,False,1.0,False,1.0373290946678038
CAV1g1,13.067038979936854,24.229763058988283,13.067038979936854,1.0,False,1.0,False,1.1161771866346133
UBE2L6g1,8.804916299072488,21.85832612621141,8.804916299072488,1.0,False,1.0,False,0.9447252318508566
STAT5Ag3,9.121339680735502,20.26294340653044,9.121339680735502,1.0,False,1.0,False,0.9600586292519088
CMTM6g2,15.013902347033877,27.497457554805237,15.013902347033875,1.0,False,1.0,False,1.176493586814618
STAT2g1,20.07621872847102,39.07699106908444,20.07621872847102,1.0,False,1.0,False,1.3026819186323808
JAK2g4,116.65604038430587,176.3234784406137,116.65604038430588,0.0,True,0.0,True,2.066907231236542
CD86g2,12.175906119561262,26.01933573411725,12.175906119561262,1.0,False,1.0,False,1.0855012908790531
MARCH8g1,11.447302791321533,22.258276649152094,11.447302791321532,1.0,False,1.0,False,1.0587031704457646
STAT3g3,11.641638097498344,25.63162327492705,11.641638097498344,1.0,False,1.0,False,1.066014094287255
CAV1g2,12.27808135742356,26.16767274025699,12.27808135742356,1.0,False,1.0,False,1.0891305067900885
IRF1g3,69.55240505252209,99.09280511850227,69.55240505252209,0.0,True,0.0,True,1.8423121520560293
NFKBIAg3,12.84925850420882,26.396088048309707,12.84925850420882,1.0,False,1.0,False,1.108878066436033
JAK2g3,80.6830653820798,113.63548992553683,80.6830653820798,0.0,True,0.0,True,1.9067823899526304
IRF7g2,9.063094392563357,20.52179430113472,9.063094392563356,1.0,False,1.0,False,0.957276503214384
STAT5Ag4,7.169779090679981,21.679845072929538,7.169779090679981,1.0,False,1.0,False,0.8555057747505508
STAT5Ag2,13.05016709571072,25.888006322059937,13.05016709571072,1.0,False,1.0,False,1.1156160724620794
IFNGR2g3,70.08070783963296,103.05515477354209,70.08070783963296,0.0,True,0.0,True,1.845598479708172
MARCH8g3,10.39783100811627,25.329708991043503,10.39783100811627,1.0,False,1.0,False,1.016942754736434
BRD4g4,23.88384170405675,40.66955097038692,23.88384170405675,0.0,True,0.0,True,1.378104184127458
PDCD1LG2g1,10.281589106060437,22.654010266246473,10.281589106060435,1.0,False,1.0,False,1.0120602437114932
UBE2L6g2,9.788334662060038,22.11527601646435,9.788334662060038,1.0,False,1.0,False,0.9907088094130309
STAT3g1,5.698976639340742,17.110204120112712,5.698976639340742,1.0,False,1.0,False,0.7557968767621789
PDCD1LG2g4,15.08012085321684,28.22454519639996,15.08012085321684,1.0,False,1.0,False,1.1784048220161742
ETV7g4,13.459608004031452,24.23882474125412,13.459608004031452,1.0,False,1.0,False,1.1290324117330477
CAV1g4,9.01893706052698,18.299604533178808,9.01893706052698,1.0,False,1.0,False,0.955155356172805
CUL3g1,24.837508883299733,39.64063201397812,24.837508883299733,1.0,False,1.0,False,1.3951080354462002
POU2F2g3,18.224102796507168,33.760404828563196,18.224102796507168,1.0,False,1.0,False,1.260646156462303
CUL3g2,38.66159416106149,58.68520933089553,38.66159416106149,0.0,True,0.0,True,1.5872797576355837
ETV7g3,20.035335497025585,33.67733202709337,20.035335497025585,1.0,False,1.0,False,1.3017966192063013
STAT5Ag1,26.048220239070304,41.4820211450284,26.048220239070304,1.0,False,1.0,False,1.4157780552072865
UBE2L6g4,16.051917020730116,29.367267795556018,16.051917020730116,1.0,False,1.0,False,1.205526906012451
POU2F2g2,14.901845389121775,28.456974507940572,14.901845389121776,1.0,False,1.0,False,1.1732400531563467
STAT1g2,187.12623828500432,310.54328189217244,187.12623828500432,0.0,True,0.0,True,2.272134687251256
BRD4g3,12.948736630249982,23.557735284182286,12.948736630249982,1.0,False,1.0,False,1.1122273976623336
SMAD4g4,34.442039103801164,45.80834463566805,34.442039103801164,0.0,True,0.0,True,1.53708885547946
STAT2g3,30.34083409817714,49.86157600786453,30.34083409817714,0.0,True,0.0,True,1.482027515780192
IFNGR2g4,93.17312890029552,136.3353827946877,93.17312890029552,0.0,True,0.0,True,1.969290680025973
IRF7g3,12.971599947824757,24.14202409485722,12.971599947824757,1.0,False,1.0,False,1.1129935462967042
ATF2g3,10.204910353966,22.15534686504634,10.204910353966,1.0,False,1.0,False,1.0088091939664554
PDCD1LG2g2,13.002650853571197,25.55931321552839,13.002650853571197,1.0,False,1.0,False,1.11403190105433
STAT3g4,18.721422387284576,35.174410890056606,18.721422387284576,1.0,False,1.0,False,1.27233884181029
STAT3g2,14.09429492294612,24.952434960976007,14.09429492294612,1.0,False,1.0,False,1.1490433548629668
STAT2g4,21.58427548135876,39.69743189678991,21.58427548135876,1.0,False,1.0,False,1.3341374752888413
BRD4g1,82.15508492277209,108.38517878144921,82.15508492277206,0.0,True,0.0,True,1.9146344489099396
SMAD4g3,82.07104498581708,106.70451027608601,82.07104498581708,0.0,True,0.0,True,1.914189963198862
IRF7g4,14.467198056478935,22.928906561584768,14.467198056478937,1.0,False,1.0,False,1.1603844270111532
STAT1g1,143.26068881208636,244.73411377866933,143.26068881208636,0.0,True,0.0,True,2.1561270349600385
