,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,significant_adj_new
0,0.0027962028188198707,Ana-12,0.015253073264948624,0.0,True,0.0,True,0.9005271550333125,1.1569123790587725,5.2165375,True
1,0.0027962028188198707,Ispenisib,0.01790004525580391,0.0,True,0.0,True,0.9776949016751423,1.3058674937517172,5.9736433,True
2,0.0027962028188198707,RO4929097,0.006177672410365487,0.0,True,0.0,True,0.9303362930724037,1.2238810475378383,4.5958657,True
3,0.0027962028188198707,Tazemetostat,0.020753922170571593,0.0,True,0.0,True,1.076873742668086,1.5010733559564484,3.7209303,True
4,0.0027962028188198707,control,0.0,0.0,True,0.0,control,0.6259526828651624,0.6259526828651624,5.3607235,control
5,0.0027962028188198707,etoposide,0.001050649602657383,0.0,True,0.0,True,0.5788127562671045,0.5297662106890683,6.0537467,True
6,0.0027962028188198707,panobinostat,0.002636550970378404,0.0,True,0.0,True,0.7753292901618997,0.919631012889526,4.7886305,True
7,0.02507208781817638,Ana-12,0.053889375405873796,0.0,True,0.0,True,6.126368012397847,7.457072143986235,46.5323,True
8,0.02507208781817638,Ispenisib,0.11584199598491107,0.0,True,0.0,True,6.742880914261285,8.597897940484987,52.8,True
9,0.02507208781817638,RO4929097,0.053052435475197335,0.0,True,0.0,True,6.67412636816918,8.67272164996495,41.97778,True
10,0.02507208781817638,Tazemetostat,0.10787518076166025,0.0,True,0.0,True,7.587113130788149,10.057406508755987,33.452713,True
11,0.02507208781817638,control,0.0,0.0,True,0.0,control,4.171198725237076,4.171198725237076,48.425323,control
12,0.02507208781817638,etoposide,0.004612711909083078,0.0,True,0.0,True,3.8731829868370626,3.5223460222627057,54.554523,True
13,0.02507208781817638,panobinostat,0.017940646431482188,0.0,True,0.0,True,5.280469135099946,6.159271522737288,42.455296,True
14,0.06912625135579575,Ana-12,0.4223583715392123,0.0,True,0.0,True,15.997161854916214,18.24187981900095,128.49664,True
15,0.06912625135579575,Ispenisib,0.6347095698191754,0.0,True,0.0,True,17.62404311749452,20.99064469706789,145.2181,True
16,0.06912625135579575,RO4929097,0.3586441441932533,0.0,True,0.0,True,17.704098782830286,21.741660687152404,116.01292,True
17,0.06912625135579575,Tazemetostat,0.6887827769966051,0.0,True,0.0,True,19.63800817556355,23.89179925283802,92.21292,True
18,0.06912625135579575,control,0.0,0.0,True,0.0,control,11.270302874104045,11.270302874104045,133.5721,control
19,0.06912625135579575,etoposide,0.04108875675323853,0.0,True,0.0,True,10.493025384078415,9.396601672693338,150.63307,True
20,0.06912625135579575,panobinostat,0.2780261575399128,0.0,True,0.0,True,14.10479101016134,15.85883271800988,116.67235,True
