,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncells,significant_adj_new
0,0.0027962028188198707,control,0.0,0.0,True,0.0,control,881.7729241858254,881.7729241858254,5,control
1,0.0027962028188198707,crizotinib,100.38831311815929,0.01,True,0.01,True,1021.5938944917262,747.0213766912726,5,True
2,0.0027962028188198707,osimertinib,174.50334105019934,0.0,True,0.0,True,1172.033737851228,921.4936234917623,5,True
3,0.0027962028188198707,osimertinib+crizotinib,169.6901754928803,0.0,True,0.0,True,1120.2195328548346,841.9604372343028,5,True
4,0.02507208781817638,control,0.0,0.0,True,0.0,control,598.5837940194715,598.5837940194715,38,control
5,0.02507208781817638,crizotinib,21.055697560018615,0.0,True,0.0,True,463.66768793802646,276.80117279354687,38,True
6,0.02507208781817638,osimertinib,63.0465071705365,0.0,True,0.0,True,636.1717200281835,530.0308659103547,38,True
7,0.02507208781817638,osimertinib+crizotinib,95.75484648371915,0.0,True,0.0,True,714.664519580821,642.4196956249784,38,True
8,0.06912625135579575,control,0.0,0.0,True,0.0,control,245.23903810739043,245.23903810739043,103,control
9,0.06912625135579575,crizotinib,4.563298978359882,0.0,True,0.0,True,274.17017499837254,291.3145956269706,103,True
10,0.06912625135579575,osimertinib,78.40364615116948,0.0,True,0.0,True,339.12651172273166,289.5167662466854,103,True
11,0.06912625135579575,osimertinib+crizotinib,109.33920514985249,0.0,True,0.0,True,357.34451195546603,279.1305643108235,103,True
12,0.1339745962155613,control,0.0,0.0,True,0.0,control,227.89426604652456,227.89426604652456,199,control
13,0.1339745962155613,crizotinib,3.3854969218656805,0.0,True,0.0,True,233.45281492340544,228.82469709228997,199,True
14,0.1339745962155613,osimertinib,63.59416492581545,0.0,True,0.0,True,265.6114244869617,183.3884103429003,199,True
15,0.1339745962155613,osimertinib+crizotinib,94.2710908247287,0.0,True,0.0,True,304.13807749096856,220.7365865859433,199,True
16,0.2181685175319702,control,0.0,0.0,True,0.0,control,168.5106765639621,168.5106765639621,324,control
17,0.2181685175319702,crizotinib,4.275288200302128,0.0,True,0.0,True,194.30203891554274,209.5635887217446,324,True
18,0.2181685175319702,osimertinib,66.80428992239997,0.0,True,0.0,True,236.34707408104856,181.94783830409528,324,True
19,0.2181685175319702,osimertinib+crizotinib,95.569764657709,0.0,True,0.0,True,264.25537271928283,201.1084864817008,324,True
20,0.31982726222908053,control,0.0,0.0,True,0.0,control,172.08429810843413,172.08429810843413,474,control
21,0.31982726222908053,crizotinib,2.737335083962094,0.0,True,0.0,True,189.54658158960942,199.05797825525033,474,True
22,0.31982726222908053,osimertinib,60.942063087480136,0.0,True,0.0,True,233.25945349336146,184.2284805769675,474,True
23,0.31982726222908053,osimertinib+crizotinib,90.72503572420752,0.0,True,0.0,True,244.25006435128833,166.0413107221639,474,True
24,0.43667994193637794,control,0.0,0.0,True,0.0,control,156.6078211506517,156.6078211506517,648,control
25,0.43667994193637794,crizotinib,2.6922340763460966,0.0,True,0.0,True,177.40058273318354,191.04344236405234,648,True
26,0.43667994193637794,osimertinib,61.73475764426817,0.0,True,0.0,True,220.7912367472635,176.01607639264412,648,True
27,0.43667994193637794,osimertinib+crizotinib,92.46751551632565,0.0,True,0.0,True,233.92277339888594,160.6067662768577,648,True
28,0.5661162608824419,control,0.0,0.0,True,0.0,control,151.9885747466438,151.9885747466438,839,control
29,0.5661162608824419,crizotinib,3.0069232817803027,0.0,True,0.0,True,176.38629243580107,193.04126510077907,839,True
30,0.5661162608824419,osimertinib,63.00880426393989,0.0,True,0.0,True,217.29361607098576,171.680609516371,839,True
31,0.5661162608824419,osimertinib+crizotinib,93.08451758956888,0.0,True,0.0,True,228.7042914833326,152.84410779448177,839,True
32,0.7052448255890957,control,0.0,0.0,True,0.0,control,148.83063411797852,148.83063411797852,1046,control
33,0.7052448255890957,crizotinib,2.798946830113394,0.0,True,0.0,True,172.63381628544218,188.55981859413478,1046,True
34,0.7052448255890957,osimertinib,62.64574931101873,0.0,True,0.0,True,211.73958722301376,163.55199508129812,1046,True
35,0.7052448255890957,osimertinib+crizotinib,92.65773179660366,0.0,True,0.0,True,224.97667775354537,148.6366899426998,1046,True
36,0.8509577338238256,control,0.0,0.0,True,0.0,control,143.93171011907117,143.93171011907117,1262,control
37,0.8509577338238256,crizotinib,2.793961851680095,0.0,True,0.0,True,168.69167077926585,185.4591592294886,1262,True
38,0.8509577338238256,osimertinib,63.30076922529135,0.0,True,0.0,True,208.14460975576793,160.62473263135072,1262,True
39,0.8509577338238256,osimertinib+crizotinib,93.18860305823269,0.0,True,0.0,True,220.19947281203252,143.49923865014324,1262,True
40,1.0,control,0.0,0.0,True,0.0,control,142.4558809795143,142.4558809795143,1482,control
41,1.0,crizotinib,2.770563952147711,0.0,True,0.0,True,166.22208676836047,182.33492267215215,1482,True
42,1.0,osimertinib,63.23222320398634,0.0,True,0.0,True,207.36483445724,160.8638178137248,1482,True
43,1.0,osimertinib+crizotinib,92.36300314618566,0.0,True,0.0,True,217.6403058251455,140.8198280054295,1482,True
